h_fib,lda0,Reflectance_port_1,Transmittance_port_2,Absorptance
1.80500e+00,5.03500e-01,9.91815e-01,3.76338e-04,7.80885e-03
1.80500e+00,5.03675e-01,9.99629e-01,9.80468e-06,3.61386e-04
1.80500e+00,5.03850e-01,9.99874e-01,4.18890e-06,1.21781e-04
1.80500e+00,5.04025e-01,9.99914e-01,3.54558e-06,8.22998e-05
1.80500e+00,5.04200e-01,9.99929e-01,3.24601e-06,6.81881e-05
1.80500e+00,5.04375e-01,9.99935e-01,3.00000e-06,6.16328e-05
1.80500e+00,5.04550e-01,9.99939e-01,2.77448e-06,5.85732e-05
1.80500e+00,5.04725e-01,9.99940e-01,2.56782e-06,5.77125e-05
1.80500e+00,5.04900e-01,9.99939e-01,2.38262e-06,5.85470e-05
1.80500e+00,5.05075e-01,9.99937e-01,2.22187e-06,6.08427e-05
1.80500e+00,5.05250e-01,9.99933e-01,2.08910e-06,6.44644e-05
1.80500e+00,5.05425e-01,9.99929e-01,1.98975e-06,6.93382e-05
1.80500e+00,5.05600e-01,9.99923e-01,1.93447e-06,7.55337e-05
1.80500e+00,5.05775e-01,9.99914e-01,1.94771e-06,8.36662e-05
1.80500e+00,5.05950e-01,9.99902e-01,2.08930e-06,9.60571e-05
1.80500e+00,5.06125e-01,9.99877e-01,2.45045e-06,1.20956e-04
1.80500e+00,5.06300e-01,9.99846e-01,2.54178e-06,1.51599e-04
1.80500e+00,5.06475e-01,9.99856e-01,1.87709e-06,1.42576e-04
1.80500e+00,5.06650e-01,9.99870e-01,1.49267e-06,1.28861e-04
1.80500e+00,5.06825e-01,9.99877e-01,1.33435e-06,1.21642e-04
1.80500e+00,5.07000e-01,9.99882e-01,1.25559e-06,1.17019e-04
1.80500e+00,5.07175e-01,9.99886e-01,1.20768e-06,1.12970e-04
1.80500e+00,5.07350e-01,9.99890e-01,1.17462e-06,1.08760e-04
1.80500e+00,5.07525e-01,9.99895e-01,1.15085e-06,1.04175e-04
1.80500e+00,5.07700e-01,9.99900e-01,1.13462e-06,9.92144e-05
1.80500e+00,5.07875e-01,9.99905e-01,1.12592e-06,9.39628e-05
1.80500e+00,5.08050e-01,9.99910e-01,1.12570e-06,8.85374e-05
1.80500e+00,5.08225e-01,9.99916e-01,1.13575e-06,8.30665e-05
1.80500e+00,5.08400e-01,9.99921e-01,1.15881e-06,7.76875e-05
1.80500e+00,5.08575e-01,9.99926e-01,1.19894e-06,7.25359e-05
1.80500e+00,5.08750e-01,9.99931e-01,1.26217e-06,6.77716e-05
1.80500e+00,5.08925e-01,9.99935e-01,1.35767e-06,6.35839e-05
1.80500e+00,5.09100e-01,9.99938e-01,1.50017e-06,6.02253e-05
1.80500e+00,5.09275e-01,9.99940e-01,1.71538e-06,5.81045e-05
1.80500e+00,5.09450e-01,9.99940e-01,2.05410e-06,5.80669e-05
1.80500e+00,5.09625e-01,9.99935e-01,2.63546e-06,6.24484e-05
1.80500e+00,5.09800e-01,9.99916e-01,3.82075e-06,8.03677e-05
1.80500e+00,5.09975e-01,9.99821e-01,7.36712e-06,1.72110e-04
1.80500e+00,5.10150e-01,9.97582e-01,5.15882e-05,2.36598e-03
1.80500e+00,5.10325e-01,9.98659e-01,5.90030e-06,1.33496e-03
1.80500e+00,5.10500e-01,9.99631e-01,2.06480e-09,3.68640e-04
1.80500e+00,5.10675e-01,9.99731e-01,4.97122e-07,2.68495e-04
1.80500e+00,5.10850e-01,9.99727e-01,1.68114e-06,2.71703e-04
1.80500e+00,5.11025e-01,9.99639e-01,4.47518e-06,3.57021e-04
1.80500e+00,5.11200e-01,9.99202e-01,1.65931e-05,7.81378e-04
1.80500e+00,5.11375e-01,9.70923e-01,8.21034e-04,2.82561e-02
1.80500e+00,5.11550e-01,9.98841e-01,3.06171e-05,1.12793e-03
1.80500e+00,5.11725e-01,9.99665e-01,6.00462e-06,3.29203e-04
1.80500e+00,5.11900e-01,9.99787e-01,2.36096e-06,2.11096e-04
1.80500e+00,5.12075e-01,9.99828e-01,1.23288e-06,1.70414e-04
1.80500e+00,5.12250e-01,9.99850e-01,7.89988e-07,1.48849e-04
1.80500e+00,5.12425e-01,9.99865e-01,6.34136e-07,1.33921e-04
1.80500e+00,5.12600e-01,9.99877e-01,6.68644e-07,1.22085e-04
1.80500e+00,5.12775e-01,9.99887e-01,9.29649e-07,1.12499e-04
1.80500e+00,5.12950e-01,9.99892e-01,1.64208e-06,1.05979e-04
1.80500e+00,5.13125e-01,9.99889e-01,3.69092e-06,1.07050e-04
1.80500e+00,5.13300e-01,9.99846e-01,1.23147e-05,1.41629e-04
1.80500e+00,5.13475e-01,9.98977e-01,1.64734e-04,8.58635e-04
1.80500e+00,5.13650e-01,9.97566e-01,9.80052e-05,2.33609e-03
1.80500e+00,5.13825e-01,9.99631e-01,1.54729e-05,3.53210e-04
1.80500e+00,5.14000e-01,9.99837e-01,6.52150e-06,1.56699e-04
1.81000e+00,5.00000e-01,9.99858e-01,3.12290e-05,1.10407e-04
1.81000e+00,5.00175e-01,9.99829e-01,4.17610e-05,1.29669e-04
1.81000e+00,5.00350e-01,9.99782e-01,5.88392e-05,1.59505e-04
1.81000e+00,5.00525e-01,9.99700e-01,8.92510e-05,2.11167e-04
1.81000e+00,5.00700e-01,9.99527e-01,1.52262e-04,3.20556e-04
1.81000e+00,5.00875e-01,9.98989e-01,3.31523e-04,6.79246e-04
1.81000e+00,5.01050e-01,9.80161e-01,4.03362e-03,1.58056e-02
1.81000e+00,5.01225e-01,9.98224e-01,9.66477e-04,8.09973e-04
1.81000e+00,5.01400e-01,2.80939e-03,5.34126e-01,4.63064e-01
1.81000e+00,5.01575e-01,9.96465e-01,1.73867e-03,1.79639e-03
1.81000e+00,5.01750e-01,9.98887e-01,4.69233e-04,6.43400e-04
1.81000e+00,5.01925e-01,9.99266e-01,2.20899e-04,5.12606e-04
1.81000e+00,5.02100e-01,9.98779e-01,1.35538e-04,1.08568e-03
1.81000e+00,5.02275e-01,9.73375e-01,2.35668e-04,2.63898e-02
1.81000e+00,5.02450e-01,9.99376e-01,6.03041e-05,5.63598e-04
1.81000e+00,5.02625e-01,9.99734e-01,4.43430e-05,2.21444e-04
1.81000e+00,5.02800e-01,9.99821e-01,3.44731e-05,1.44550e-04
1.81000e+00,5.02975e-01,9.99860e-01,2.77396e-05,1.12748e-04
1.81000e+00,5.03150e-01,9.99882e-01,2.29820e-05,9.54597e-05
1.81000e+00,5.03325e-01,9.99895e-01,1.96017e-05,8.50412e-05
1.81000e+00,5.03500e-01,9.99903e-01,1.73117e-05,7.97176e-05
1.81000e+00,5.03675e-01,9.99902e-01,1.61295e-05,8.19288e-05
1.81000e+00,5.03850e-01,9.99874e-01,1.68683e-05,1.09153e-04
1.81000e+00,5.04025e-01,9.99584e-01,2.76414e-05,3.88159e-04
1.81000e+00,5.04200e-01,9.96938e-01,2.51451e-05,3.03636e-03
1.81000e+00,5.04375e-01,9.99781e-01,2.63341e-06,2.16573e-04
1.81000e+00,5.04550e-01,9.99883e-01,3.31082e-06,1.14125e-04
1.81000e+00,5.04725e-01,9.99908e-01,3.45512e-06,8.85427e-05
1.81000e+00,5.04900e-01,9.99917e-01,3.38544e-06,7.94318e-05
1.81000e+00,5.05075e-01,9.99920e-01,3.24176e-06,7.66317e-05
1.81000e+00,5.05250e-01,9.99920e-01,3.07978e-06,7.71458e-05
1.81000e+00,5.05425e-01,9.99917e-01,2.92300e-06,7.97189e-05
1.81000e+00,5.05600e-01,9.99914e-01,2.78146e-06,8.36315e-05
1.81000e+00,5.05775e-01,9.99909e-01,2.65922e-06,8.83451e-05
1.81000e+00,5.05950e-01,9.99904e-01,2.55792e-06,9.33991e-05
1.81000e+00,5.06125e-01,9.99899e-01,2.47918e-06,9.84261e-05
1.81000e+00,5.06300e-01,9.99894e-01,2.42735e-06,1.03299e-04
1.81000e+00,5.06475e-01,9.99888e-01,2.41375e-06,1.09222e-04
1.81000e+00,5.06650e-01,9.99881e-01,2.45625e-06,1.16836e-04
1.81000e+00,5.06825e-01,9.99863e-01,2.50075e-06,1.34200e-04
1.81000e+00,5.07000e-01,9.99853e-01,2.22718e-06,1.45256e-04
1.81000e+00,5.07175e-01,9.99865e-01,1.90280e-06,1.33046e-04
1.81000e+00,5.07350e-01,9.99878e-01,1.75710e-06,1.20734e-04
1.81000e+00,5.07525e-01,9.99887e-01,1.68135e-06,1.11631e-04
1.81000e+00,5.07700e-01,9.99894e-01,1.62900e-06,1.04025e-04
1.81000e+00,5.07875e-01,9.99901e-01,1.58764e-06,9.70169e-05
1.81000e+00,5.08050e-01,9.99908e-01,1.55416e-06,9.02642e-05
1.81000e+00,5.08225e-01,9.99915e-01,1.52826e-06,8.36613e-05
1.81000e+00,5.08400e-01,9.99921e-01,1.51060e-06,7.72063e-05
1.81000e+00,5.08575e-01,9.99928e-01,1.50241e-06,7.09459e-05
1.81000e+00,5.08750e-01,9.99934e-01,1.50532e-06,6.49534e-05
1.81000e+00,5.08925e-01,9.99939e-01,1.52152e-06,5.93185e-05
1.81000e+00,5.09100e-01,9.99944e-01,1.55412e-06,5.41879e-05
1.81000e+00,5.09275e-01,9.99949e-01,1.60743e-06,4.95399e-05
1.81000e+00,5.09450e-01,9.99953e-01,1.68839e-06,4.56166e-05
1.81000e+00,5.09625e-01,9.99956e-01,1.80806e-06,4.24939e-05
1.81000e+00,5.09800e-01,9.99958e-01,1.98556e-06,4.03048e-05
1.81000e+00,5.09975e-01,9.99958e-01,2.25679e-06,3.92738e-05
1.81000e+00,5.10150e-01,9.99957e-01,2.69792e-06,4.00612e-05
1.81000e+00,5.10325e-01,9.99951e-01,3.50420e-06,4.54598e-05
1.81000e+00,5.10500e-01,9.99923e-01,5.36391e-06,7.15204e-05
1.81000e+00,5.10675e-01,9.99691e-01,1.30742e-05,2.95477e-04
1.81000e+00,5.10850e-01,8.95221e-01,1.40556e-03,1.03374e-01
1.81000e+00,5.11025e-01,9.99176e-01,3.22136e-06,8.20887e-04
1.81000e+00,5.11200e-01,9.99611e-01,1.88277e-06,3.87485e-04
1.81000e+00,5.11375e-01,9.99693e-01,3.22406e-06,3.04030e-04
1.81000e+00,5.11550e-01,9.99696e-01,6.36435e-06,2.98082e-04
1.81000e+00,5.11725e-01,9.99610e-01,1.53860e-05,3.74398e-04
1.81000e+00,5.11900e-01,9.99002e-01,6.83133e-05,9.29721e-04
1.81000e+00,5.12075e-01,9.36481e-01,5.52920e-03,5.79894e-02
1.81000e+00,5.12250e-01,9.99372e-01,4.33381e-05,5.84976e-04
1.81000e+00,5.12425e-01,9.99744e-01,1.10180e-05,2.45468e-04
1.81000e+00,5.12600e-01,9.99825e-01,4.56732e-06,1.70571e-04
1.81000e+00,5.12775e-01,9.99860e-01,2.28012e-06,1.37892e-04
1.81000e+00,5.12950e-01,9.99881e-01,1.23333e-06,1.17904e-04
1.81000e+00,5.13125e-01,9.99896e-01,6.94077e-07,1.03257e-04
1.81000e+00,5.13300e-01,9.99908e-01,4.33337e-07,9.16085e-05
1.81000e+00,5.13475e-01,9.99917e-01,4.23134e-07,8.24788e-05
1.81000e+00,5.13650e-01,9.99922e-01,8.74722e-07,7.71616e-05
1.81000e+00,5.13825e-01,9.99915e-01,2.93130e-06,8.24173e-05
1.81000e+00,5.14000e-01,9.99836e-01,1.65781e-05,1.47893e-04
1.81500e+00,5.00000e-01,9.99874e-01,2.26215e-05,1.02956e-04
1.81500e+00,5.00175e-01,9.99857e-01,2.76648e-05,1.14947e-04
1.81500e+00,5.00350e-01,9.99835e-01,3.45322e-05,1.30299e-04
1.81500e+00,5.00525e-01,9.99806e-01,4.39193e-05,1.49872e-04
1.81500e+00,5.00700e-01,9.99768e-01,5.69257e-05,1.75514e-04
1.81500e+00,5.00875e-01,9.99713e-01,7.57637e-05,2.11460e-04
1.81500e+00,5.01050e-01,9.99627e-01,1.05300e-04,2.67580e-04
1.81500e+00,5.01225e-01,9.99473e-01,1.57361e-04,3.69790e-04
1.81500e+00,5.01400e-01,9.99122e-01,2.68289e-04,6.09378e-04
1.81500e+00,5.01575e-01,9.97684e-01,6.44046e-04,1.67205e-03
1.81500e+00,5.01750e-01,9.96619e-01,1.68770e-05,3.36372e-03
1.81500e+00,5.01925e-01,9.93616e-01,3.16832e-03,3.21572e-03
1.81500e+00,5.02100e-01,9.23764e-01,3.43256e-02,4.19106e-02
1.81500e+00,5.02275e-01,9.96350e-01,1.49880e-03,2.15098e-03
1.81500e+00,5.02450e-01,9.98640e-01,4.75915e-04,8.84399e-04
1.81500e+00,5.02625e-01,9.98976e-01,2.36891e-04,7.87325e-04
1.81500e+00,5.02800e-01,9.95925e-01,1.77469e-04,3.89780e-03
1.81500e+00,5.02975e-01,9.98053e-01,8.81034e-05,1.85847e-03
1.81500e+00,5.03150e-01,9.99597e-01,6.02822e-05,3.43143e-04
1.81500e+00,5.03325e-01,9.99769e-01,4.55572e-05,1.85045e-04
1.81500e+00,5.03500e-01,9.99831e-01,3.59468e-05,1.32633e-04
1.81500e+00,5.03675e-01,9.99864e-01,2.94212e-05,1.06653e-04
1.81500e+00,5.03850e-01,9.99884e-01,2.49356e-05,9.12740e-05
1.81500e+00,5.04025e-01,9.99896e-01,2.19525e-05,8.18249e-05
1.81500e+00,5.04200e-01,9.99902e-01,2.03171e-05,7.74230e-05
1.81500e+00,5.04375e-01,9.99898e-01,2.04860e-05,8.17492e-05
1.81500e+00,5.04550e-01,9.99848e-01,2.56520e-05,1.25909e-04
1.81500e+00,5.04725e-01,9.98262e-01,1.18873e-04,1.61909e-03
1.81500e+00,5.04900e-01,9.99536e-01,1.19683e-06,4.62313e-04
1.81500e+00,5.05075e-01,9.99843e-01,1.94032e-06,1.54857e-04
1.81500e+00,5.05250e-01,9.99883e-01,2.90229e-06,1.14278e-04
1.81500e+00,5.05425e-01,9.99894e-01,3.19388e-06,1.03155e-04
1.81500e+00,5.05600e-01,9.99896e-01,3.19835e-06,1.00446e-04
1.81500e+00,5.05775e-01,9.99896e-01,3.07239e-06,1.01084e-04
1.81500e+00,5.05950e-01,9.99894e-01,2.88450e-06,1.03091e-04
1.81500e+00,5.06125e-01,9.99892e-01,2.66830e-06,1.05398e-04
1.81500e+00,5.06300e-01,9.99890e-01,2.44250e-06,1.07316e-04
1.81500e+00,5.06475e-01,9.99889e-01,2.21869e-06,1.08384e-04
1.81500e+00,5.06650e-01,9.99890e-01,2.00429e-06,1.08347e-04
1.81500e+00,5.06825e-01,9.99891e-01,1.80350e-06,1.07167e-04
1.81500e+00,5.07000e-01,9.99893e-01,1.61784e-06,1.05144e-04
1.81500e+00,5.07175e-01,9.99895e-01,1.44936e-06,1.03356e-04
1.81500e+00,5.07350e-01,9.99893e-01,1.32249e-06,1.05978e-04
1.81500e+00,5.07525e-01,9.99879e-01,1.34883e-06,1.19286e-04
1.81500e+00,5.07700e-01,9.99876e-01,1.46383e-06,1.22742e-04
1.81500e+00,5.07875e-01,9.99888e-01,1.43250e-06,1.10130e-04
1.81500e+00,5.08050e-01,9.99901e-01,1.36043e-06,9.78109e-05
1.81500e+00,5.08225e-01,9.99911e-01,1.29945e-06,8.77182e-05
1.81500e+00,5.08400e-01,9.99920e-01,1.25431e-06,7.90442e-05
1.81500e+00,5.08575e-01,9.99928e-01,1.22276e-06,7.12676e-05
1.81500e+00,5.08750e-01,9.99935e-01,1.20252e-06,6.41588e-05
1.81500e+00,5.08925e-01,9.99941e-01,1.19217e-06,5.76445e-05
1.81500e+00,5.09100e-01,9.99947e-01,1.19117e-06,5.17339e-05
1.81500e+00,5.09275e-01,9.99952e-01,1.19980e-06,4.64819e-05
1.81500e+00,5.09450e-01,9.99957e-01,1.21921e-06,4.19671e-05
1.81500e+00,5.09625e-01,9.99960e-01,1.25154e-06,3.82731e-05
1.81500e+00,5.09800e-01,9.99963e-01,1.30044e-06,3.54814e-05
1.81500e+00,5.09975e-01,9.99965e-01,1.37108e-06,3.36074e-05
1.81500e+00,5.10150e-01,9.99966e-01,1.47210e-06,3.26311e-05
1.81500e+00,5.10325e-01,9.99966e-01,1.61730e-06,3.24190e-05
1.81500e+00,5.10500e-01,9.99965e-01,1.83070e-06,3.27312e-05
1.81500e+00,5.10675e-01,9.99965e-01,2.15839e-06,3.33165e-05
1.81500e+00,5.10850e-01,9.99963e-01,2.70307e-06,3.45123e-05
1.81500e+00,5.11025e-01,9.99956e-01,3.75510e-06,4.07170e-05
1.81500e+00,5.11200e-01,9.99904e-01,6.57510e-06,8.93608e-05
1.81500e+00,5.11375e-01,9.98970e-01,2.76218e-05,1.00213e-03
1.81500e+00,5.11550e-01,9.96072e-01,3.23469e-05,3.89573e-03
1.81500e+00,5.11725e-01,9.99359e-01,4.16685e-06,6.36930e-04
1.81500e+00,5.11900e-01,9.99627e-01,4.50167e-06,3.68651e-04
1.81500e+00,5.12075e-01,9.99701e-01,7.19791e-06,2.91536e-04
1.81500e+00,5.12250e-01,9.99709e-01,1.37233e-05,2.77608e-04
1.81500e+00,5.12425e-01,9.99610e-01,3.52301e-05,3.54870e-04
1.81500e+00,5.12600e-01,9.98489e-01,2.27349e-04,1.28351e-03
1.81500e+00,5.12775e-01,9.96043e-01,6.49914e-04,3.30666e-03
1.81500e+00,5.12950e-01,9.99622e-01,4.42102e-05,3.33530e-04
1.81500e+00,5.13125e-01,9.99814e-01,1.36349e-05,1.72819e-04
1.81500e+00,5.13300e-01,9.99869e-01,6.07544e-06,1.25023e-04
1.81500e+00,5.13475e-01,9.99896e-01,3.13731e-06,1.00509e-04
1.81500e+00,5.13650e-01,9.99914e-01,1.70188e-06,8.40636e-05
1.81500e+00,5.13825e-01,9.99928e-01,9.00432e-07,7.15120e-05
1.81500e+00,5.14000e-01,9.99938e-01,4.35941e-07,6.16310e-05
1.82000e+00,5.00000e-01,9.99890e-01,1.55700e-05,9.46563e-05
1.82000e+00,5.00175e-01,9.99881e-01,1.71864e-05,1.01643e-04
1.82000e+00,5.00350e-01,9.99871e-01,1.91559e-05,1.09790e-04
1.82000e+00,5.00525e-01,9.99860e-01,2.15627e-05,1.18921e-04
1.82000e+00,5.00700e-01,9.99847e-01,2.45009e-05,1.28693e-04
1.82000e+00,5.00875e-01,9.99833e-01,2.81443e-05,1.38819e-04
1.82000e+00,5.01050e-01,9.99817e-01,3.29133e-05,1.49846e-04
1.82000e+00,5.01225e-01,9.99797e-01,3.96328e-05,1.63729e-04
1.82000e+00,5.01400e-01,9.99766e-01,4.96535e-05,1.83865e-04
1.82000e+00,5.01575e-01,9.99719e-01,6.52941e-05,2.15862e-04
1.82000e+00,5.01750e-01,9.99637e-01,9.12409e-05,2.71290e-04
1.82000e+00,5.01925e-01,9.99480e-01,1.38888e-04,3.81030e-04
1.82000e+00,5.02100e-01,9.99087e-01,2.45348e-04,6.67162e-04
1.82000e+00,5.02275e-01,9.96298e-01,7.46464e-04,2.95590e-03
1.82000e+00,5.02450e-01,9.98315e-01,6.89843e-04,9.95085e-04
1.82000e+00,5.02625e-01,9.80864e-01,7.57391e-03,1.15626e-02
1.82000e+00,5.02800e-01,9.75718e-01,8.96825e-03,1.53142e-02
1.82000e+00,5.02975e-01,9.97038e-01,9.93371e-04,1.96850e-03
1.82000e+00,5.03150e-01,9.98699e-01,3.52895e-04,9.47771e-04
1.82000e+00,5.03325e-01,9.98650e-01,1.72173e-04,1.17739e-03
1.82000e+00,5.03500e-01,9.40386e-01,3.10581e-04,5.93037e-02
1.82000e+00,5.03675e-01,9.99196e-01,8.54749e-05,7.18594e-04
1.82000e+00,5.03850e-01,9.99664e-01,5.80772e-05,2.78112e-04
1.82000e+00,5.04025e-01,9.99778e-01,4.31054e-05,1.78952e-04
1.82000e+00,5.04200e-01,9.99830e-01,3.37123e-05,1.36784e-04
1.82000e+00,5.04375e-01,9.99858e-01,2.75587e-05,1.13991e-04
1.82000e+00,5.04550e-01,9.99876e-01,2.35902e-05,1.00661e-04
1.82000e+00,5.04725e-01,9.99885e-01,2.14109e-05,9.34316e-05
1.82000e+00,5.04900e-01,9.99887e-01,2.13096e-05,9.19164e-05
1.82000e+00,5.05075e-01,9.99873e-01,2.55682e-05,1.01553e-04
1.82000e+00,5.05250e-01,9.99758e-01,5.39148e-05,1.87867e-04
1.82000e+00,5.05425e-01,9.93283e-01,9.19275e-04,5.79796e-03
1.82000e+00,5.05600e-01,9.99812e-01,4.77132e-06,1.83408e-04
1.82000e+00,5.05775e-01,9.99875e-01,1.20370e-06,1.23530e-04
1.82000e+00,5.05950e-01,9.99887e-01,1.04587e-06,1.12175e-04
1.82000e+00,5.06125e-01,9.99890e-01,1.05931e-06,1.09344e-04
1.82000e+00,5.06300e-01,9.99890e-01,1.04543e-06,1.08741e-04
1.82000e+00,5.06475e-01,9.99891e-01,1.00717e-06,1.08434e-04
1.82000e+00,5.06650e-01,9.99891e-01,9.59721e-07,1.07618e-04
1.82000e+00,5.06825e-01,9.99893e-01,9.12418e-07,1.05933e-04
1.82000e+00,5.07000e-01,9.99896e-01,8.69211e-07,1.03257e-04
1.82000e+00,5.07175e-01,9.99900e-01,8.30880e-07,9.96124e-05
1.82000e+00,5.07350e-01,9.99904e-01,7.97026e-07,9.51311e-05
1.82000e+00,5.07525e-01,9.99909e-01,7.68253e-07,9.00843e-05
1.82000e+00,5.07700e-01,9.99914e-01,7.51147e-07,8.51786e-05
1.82000e+00,5.07875e-01,9.99917e-01,7.75402e-07,8.21753e-05
1.82000e+00,5.08050e-01,9.99912e-01,9.39954e-07,8.69178e-05
1.82000e+00,5.08225e-01,9.99899e-01,1.27077e-06,9.95122e-05
1.82000e+00,5.08400e-01,9.99903e-01,1.33991e-06,9.60398e-05
1.82000e+00,5.08575e-01,9.99916e-01,1.22459e-06,8.30258e-05
1.82000e+00,5.08750e-01,9.99927e-01,1.12205e-06,7.14294e-05
1.82000e+00,5.08925e-01,9.99937e-01,1.05175e-06,6.20568e-05
1.82000e+00,5.09100e-01,9.99945e-01,1.00394e-06,5.43216e-05
1.82000e+00,5.09275e-01,9.99951e-01,9.71179e-07,4.78588e-05
1.82000e+00,5.09450e-01,9.99957e-01,9.49510e-07,4.25234e-05
1.82000e+00,5.09625e-01,9.99961e-01,9.37231e-07,3.82924e-05
1.82000e+00,5.09800e-01,9.99964e-01,9.34096e-07,3.51984e-05
1.82000e+00,5.09975e-01,9.99966e-01,9.40969e-07,3.32835e-05
1.82000e+00,5.10150e-01,9.99966e-01,9.59750e-07,3.25583e-05
1.82000e+00,5.10325e-01,9.99966e-01,9.93469e-07,3.29592e-05
1.82000e+00,5.10500e-01,9.99965e-01,1.04673e-06,3.43290e-05
1.82000e+00,5.10675e-01,9.99963e-01,1.12599e-06,3.63253e-05
1.82000e+00,5.10850e-01,9.99960e-01,1.24089e-06,3.84689e-05
1.82000e+00,5.11025e-01,9.99958e-01,1.40616e-06,4.01226e-05
1.82000e+00,5.11200e-01,9.99958e-01,1.64647e-06,4.06112e-05
1.82000e+00,5.11375e-01,9.99958e-01,2.00928e-06,3.95884e-05
1.82000e+00,5.11550e-01,9.99959e-01,2.60719e-06,3.84854e-05
1.82000e+00,5.11725e-01,9.99947e-01,3.80719e-06,4.88203e-05
1.82000e+00,5.11900e-01,9.99811e-01,7.76683e-06,1.81712e-04
1.82000e+00,5.12075e-01,9.88823e-01,1.40752e-04,1.10361e-02
1.82000e+00,5.12250e-01,9.98600e-01,9.19043e-06,1.39091e-03
1.82000e+00,5.12425e-01,9.99530e-01,4.90411e-06,4.65561e-04
1.82000e+00,5.12600e-01,9.99698e-01,6.29328e-06,2.96028e-04
1.82000e+00,5.12775e-01,9.99752e-01,1.00607e-05,2.37704e-04
1.82000e+00,5.12950e-01,9.99749e-01,1.96479e-05,2.31570e-04
1.82000e+00,5.13125e-01,9.99606e-01,5.68336e-05,3.37636e-04
1.82000e+00,5.13300e-01,9.96399e-01,7.57929e-04,2.84292e-03
1.82000e+00,5.13475e-01,9.98777e-01,2.41429e-04,9.81312e-04
1.82000e+00,5.13650e-01,9.99751e-01,3.44657e-05,2.14130e-04
1.82000e+00,5.13825e-01,9.99866e-01,1.24138e-05,1.21305e-04
1.82000e+00,5.14000e-01,9.99907e-01,5.99335e-06,8.70469e-05
1.82500e+00,5.00000e-01,9.99911e-01,7.56105e-06,8.11458e-05
1.82500e+00,5.00175e-01,9.99907e-01,8.17631e-06,8.48507e-05
1.82500e+00,5.00350e-01,9.99901e-01,8.90205e-06,9.00786e-05
1.82500e+00,5.00525e-01,9.99894e-01,9.75341e-06,9.57686e-05
1.82500e+00,5.00700e-01,9.99888e-01,1.07515e-05,1.01706e-04
1.82500e+00,5.00875e-01,9.99880e-01,1.19301e-05,1.07669e-04
1.82500e+00,5.01050e-01,9.99873e-01,1.33483e-05,1.13459e-04
1.82500e+00,5.01225e-01,9.99866e-01,1.51136e-05,1.18987e-04
1.82500e+00,5.01400e-01,9.99858e-01,1.74006e-05,1.24437e-04
1.82500e+00,5.01575e-01,9.99849e-01,2.04505e-05,1.30468e-04
1.82500e+00,5.01750e-01,9.99837e-01,2.45504e-05,1.38238e-04
1.82500e+00,5.01925e-01,9.99821e-01,3.00908e-05,1.49281e-04
1.82500e+00,5.02100e-01,9.99796e-01,3.77570e-05,1.65761e-04
1.82500e+00,5.02275e-01,9.99760e-01,4.88920e-05,1.91514e-04
1.82500e+00,5.02450e-01,9.99699e-01,6.62909e-05,2.34793e-04
1.82500e+00,5.02625e-01,9.99586e-01,9.65244e-05,3.17602e-04
1.82500e+00,5.02800e-01,9.99301e-01,1.60412e-04,5.39068e-04
1.82500e+00,5.02975e-01,1.22031e-01,8.68807e-02,7.91088e-01
1.82500e+00,5.03150e-01,9.96815e-01,9.23043e-04,2.26151e-03
1.82500e+00,5.03325e-01,9.45745e-01,1.60404e-02,3.82144e-02
1.82500e+00,5.03500e-01,9.91306e-01,2.48033e-03,6.21369e-03
1.82500e+00,5.03675e-01,9.98451e-01,3.91084e-04,1.15763e-03
1.82500e+00,5.03850e-01,9.99186e-01,1.29773e-04,6.84455e-04
1.82500e+00,5.04025e-01,9.97432e-01,3.68063e-05,2.53133e-03
1.82500e+00,5.04200e-01,9.96944e-01,1.51608e-04,2.90448e-03
1.82500e+00,5.04375e-01,9.99472e-01,5.79831e-05,4.69647e-04
1.82500e+00,5.04550e-01,9.99722e-01,3.71471e-05,2.40876e-04
1.82500e+00,5.04725e-01,9.99804e-01,2.73018e-05,1.68321e-04
1.82500e+00,5.04900e-01,9.99843e-01,2.17767e-05,1.35653e-04
1.82500e+00,5.05075e-01,9.99862e-01,1.85858e-05,1.19127e-04
1.82500e+00,5.05250e-01,9.99872e-01,1.70139e-05,1.11137e-04
1.82500e+00,5.05425e-01,9.99874e-01,1.70416e-05,1.08935e-04
1.82500e+00,5.05600e-01,9.99867e-01,1.97491e-05,1.13003e-04
1.82500e+00,5.05775e-01,9.99833e-01,3.13987e-05,1.35225e-04
1.82500e+00,5.05950e-01,9.99339e-01,1.73038e-04,4.87600e-04
1.82500e+00,5.06125e-01,9.99598e-01,4.52617e-05,3.56659e-04
1.82500e+00,5.06300e-01,9.99854e-01,2.12725e-06,1.43387e-04
1.82500e+00,5.06475e-01,9.99877e-01,3.22208e-07,1.22747e-04
1.82500e+00,5.06650e-01,9.99884e-01,2.59543e-07,1.16061e-04
1.82500e+00,5.06825e-01,9.99888e-01,3.61458e-07,1.11890e-04
1.82500e+00,5.07000e-01,9.99892e-01,4.52661e-07,1.07939e-04
1.82500e+00,5.07175e-01,9.99896e-01,5.14945e-07,1.03569e-04
1.82500e+00,5.07350e-01,9.99901e-01,5.52808e-07,9.86232e-05
1.82500e+00,5.07525e-01,9.99906e-01,5.72879e-07,9.31171e-05
1.82500e+00,5.07700e-01,9.99912e-01,5.80873e-07,8.71373e-05
