h_fib,lda0,Reflectance_port_1,Transmittance_port_2,Absorptance
1.80500e+00,5.03500e-01,9.41361e-01,3.29525e-06,5.86353e-02
1.80500e+00,5.03675e-01,9.40987e-01,3.58087e-06,5.90098e-02
1.80500e+00,5.03850e-01,9.40325e-01,3.92381e-06,5.96708e-02
1.80500e+00,5.04025e-01,9.39617e-01,4.29524e-06,6.03789e-02
1.80500e+00,5.04200e-01,9.38954e-01,4.70012e-06,6.10416e-02
1.80500e+00,5.04375e-01,9.38367e-01,5.15697e-06,6.16280e-02
1.80500e+00,5.04550e-01,9.37856e-01,5.69806e-06,6.21380e-02
1.80500e+00,5.04725e-01,9.37403e-01,6.37762e-06,6.25907e-02
1.80500e+00,5.04900e-01,9.36971e-01,7.29141e-06,6.30215e-02
1.80500e+00,5.05075e-01,9.36503e-01,8.62273e-06,6.34886e-02
1.80500e+00,5.05250e-01,9.35895e-01,1.07643e-05,6.40947e-02
1.80500e+00,5.05425e-01,9.34931e-01,1.47039e-05,6.50544e-02
1.80500e+00,5.05600e-01,9.33040e-01,2.36207e-05,6.69363e-02
1.80500e+00,5.05775e-01,9.27967e-01,5.35003e-05,7.19798e-02
1.80500e+00,5.05950e-01,8.95898e-01,3.68296e-04,1.03733e-01
1.80500e+00,5.06125e-01,9.52581e-01,2.78642e-04,4.71399e-02
1.80500e+00,5.06300e-01,9.50192e-01,3.08192e-05,4.97770e-02
1.80500e+00,5.06475e-01,9.48032e-01,1.00791e-05,5.19578e-02
1.80500e+00,5.06650e-01,9.47367e-01,4.78971e-06,5.26281e-02
1.80500e+00,5.06825e-01,9.47420e-01,2.74895e-06,5.25775e-02
1.80500e+00,5.07000e-01,9.47937e-01,1.73696e-06,5.20616e-02
1.80500e+00,5.07175e-01,9.48839e-01,1.12850e-06,5.11596e-02
1.80500e+00,5.07350e-01,9.50119e-01,7.05471e-07,4.98807e-02
1.80500e+00,5.07525e-01,9.51790e-01,3.92383e-07,4.82092e-02
1.80500e+00,5.07700e-01,9.53855e-01,1.87920e-07,4.61450e-02
1.80500e+00,5.07875e-01,9.56246e-01,1.63406e-07,4.37542e-02
1.80500e+00,5.08050e-01,9.58776e-01,5.30313e-07,4.12235e-02
1.80500e+00,5.08225e-01,9.61123e-01,1.98083e-06,3.88753e-02
1.80500e+00,5.08400e-01,9.62871e-01,8.29480e-06,3.71203e-02
1.80500e+00,5.08575e-01,9.62309e-01,1.06496e-04,3.75845e-02
1.80500e+00,5.08750e-01,9.63203e-01,8.12279e-05,3.67153e-02
1.80500e+00,5.08925e-01,9.64151e-01,1.18415e-05,3.58374e-02
1.80500e+00,5.09100e-01,9.63677e-01,5.52629e-06,3.63179e-02
1.80500e+00,5.09275e-01,9.62862e-01,4.21549e-06,3.71337e-02
1.80500e+00,5.09450e-01,9.61719e-01,4.61372e-06,3.82767e-02
1.80500e+00,5.09625e-01,9.59826e-01,7.01637e-06,4.01670e-02
1.80500e+00,5.09800e-01,9.55154e-01,1.57993e-05,4.48300e-02
1.80500e+00,5.09975e-01,9.34044e-01,6.52995e-05,6.58906e-02
1.80500e+00,5.10150e-01,9.39789e-01,6.71050e-05,6.01436e-02
1.80500e+00,5.10325e-01,9.59392e-01,1.50579e-05,4.05931e-02
1.80500e+00,5.10500e-01,9.62170e-01,5.87200e-06,3.78237e-02
1.80500e+00,5.10675e-01,9.62817e-01,3.05411e-06,3.71798e-02
1.80500e+00,5.10850e-01,9.62981e-01,1.85092e-06,3.70173e-02
1.80500e+00,5.11025e-01,9.62967e-01,1.23130e-06,3.70320e-02
1.80500e+00,5.11200e-01,9.62845e-01,8.73516e-07,3.71544e-02
1.80500e+00,5.11375e-01,9.62624e-01,6.51743e-07,3.73750e-02
1.80500e+00,5.11550e-01,9.62296e-01,5.08741e-07,3.77035e-02
1.80500e+00,5.11725e-01,9.61844e-01,4.15606e-07,3.81556e-02
1.80500e+00,5.11900e-01,9.61255e-01,3.56820e-07,3.87444e-02
1.80500e+00,5.12075e-01,9.60528e-01,3.24056e-07,3.94717e-02
1.80500e+00,5.12250e-01,9.59687e-01,3.13426e-07,4.03124e-02
1.80500e+00,5.12425e-01,9.58806e-01,3.24133e-07,4.11936e-02
1.80500e+00,5.12600e-01,9.58032e-01,3.57490e-07,4.19680e-02
1.80500e+00,5.12775e-01,9.57599e-01,4.15526e-07,4.24010e-02
1.80500e+00,5.12950e-01,9.57794e-01,4.98818e-07,4.22056e-02
1.80500e+00,5.13125e-01,9.58849e-01,6.04261e-07,4.11508e-02
1.80500e+00,5.13300e-01,9.60792e-01,7.25037e-07,3.92073e-02
1.80500e+00,5.13475e-01,9.63395e-01,8.54460e-07,3.66042e-02
1.80500e+00,5.13650e-01,9.66275e-01,9.92156e-07,3.37245e-02
1.80500e+00,5.13825e-01,9.69070e-01,1.14987e-06,3.09292e-02
1.80500e+00,5.14000e-01,9.71546e-01,1.35898e-06,2.84524e-02
1.81000e+00,5.00000e-01,9.34740e-01,1.19167e-05,6.52476e-02
1.81000e+00,5.00175e-01,9.34518e-01,8.24546e-06,6.54741e-02
1.81000e+00,5.00350e-01,9.34530e-01,6.59251e-06,6.54634e-02
1.81000e+00,5.00525e-01,9.34789e-01,5.59809e-06,6.52058e-02
1.81000e+00,5.00700e-01,9.35283e-01,4.90851e-06,6.47123e-02
1.81000e+00,5.00875e-01,9.35998e-01,4.39390e-06,6.39975e-02
1.81000e+00,5.01050e-01,9.36918e-01,3.99570e-06,6.30780e-02
1.81000e+00,5.01225e-01,9.38022e-01,3.68364e-06,6.19742e-02
1.81000e+00,5.01400e-01,9.39284e-01,3.44048e-06,6.07126e-02
1.81000e+00,5.01575e-01,9.40667e-01,3.25563e-06,5.93302e-02
1.81000e+00,5.01750e-01,9.42118e-01,3.12215e-06,5.78786e-02
1.81000e+00,5.01925e-01,9.43569e-01,3.03529e-06,5.64276e-02
1.81000e+00,5.02100e-01,9.44931e-01,2.99167e-06,5.50661e-02
1.81000e+00,5.02275e-01,9.46100e-01,2.98901e-06,5.38967e-02
1.81000e+00,5.02450e-01,9.46974e-01,3.02630e-06,5.30231e-02
1.81000e+00,5.02625e-01,9.47467e-01,3.10472e-06,5.25299e-02
1.81000e+00,5.02800e-01,9.47534e-01,3.23058e-06,5.24627e-02
1.81000e+00,5.02975e-01,9.47174e-01,3.42239e-06,5.28226e-02
1.81000e+00,5.03150e-01,9.46398e-01,3.73193e-06,5.35987e-02
1.81000e+00,5.03325e-01,9.45077e-01,4.31601e-06,5.49183e-02
1.81000e+00,5.03500e-01,9.42207e-01,5.70124e-06,5.77873e-02
1.81000e+00,5.03675e-01,9.34309e-01,8.25542e-06,6.56825e-02
1.81000e+00,5.03850e-01,9.33335e-01,6.01046e-06,6.66586e-02
1.81000e+00,5.04025e-01,9.36532e-01,4.23559e-06,6.34642e-02
1.81000e+00,5.04200e-01,9.37565e-01,3.79850e-06,6.24316e-02
1.81000e+00,5.04375e-01,9.37787e-01,3.71883e-06,6.22093e-02
1.81000e+00,5.04550e-01,9.37757e-01,3.75677e-06,6.22391e-02
1.81000e+00,5.04725e-01,9.37660e-01,3.85128e-06,6.23359e-02
1.81000e+00,5.04900e-01,9.37559e-01,3.98921e-06,6.24366e-02
1.81000e+00,5.05075e-01,9.37472e-01,4.17716e-06,6.25243e-02
1.81000e+00,5.05250e-01,9.37391e-01,4.43739e-06,6.26043e-02
1.81000e+00,5.05425e-01,9.37298e-01,4.81432e-06,6.26969e-02
1.81000e+00,5.05600e-01,9.37155e-01,5.39442e-06,6.28399e-02
1.81000e+00,5.05775e-01,9.36891e-01,6.35802e-06,6.31029e-02
1.81000e+00,5.05950e-01,9.36364e-01,8.13095e-06,6.36275e-02
1.81000e+00,5.06125e-01,9.35231e-01,1.19340e-05,6.47570e-02
1.81000e+00,5.06300e-01,9.32392e-01,2.26088e-05,6.75854e-02
1.81000e+00,5.06475e-01,9.21773e-01,7.78290e-05,7.81495e-02
1.81000e+00,5.06650e-01,7.84670e-01,2.78706e-03,2.12542e-01
1.81000e+00,5.06825e-01,9.55526e-01,5.19242e-05,4.44216e-02
1.81000e+00,5.07000e-01,9.52368e-01,1.36116e-05,4.76187e-02
1.81000e+00,5.07175e-01,9.51584e-01,5.78242e-06,4.84102e-02
1.81000e+00,5.07350e-01,9.51982e-01,2.94487e-06,4.80146e-02
1.81000e+00,5.07525e-01,9.53121e-01,1.55934e-06,4.68774e-02
1.81000e+00,5.07700e-01,9.54828e-01,7.60764e-07,4.51712e-02
1.81000e+00,5.07875e-01,9.56967e-01,2.81346e-07,4.30327e-02
1.81000e+00,5.08050e-01,9.59326e-01,3.94726e-08,4.06738e-02
1.81000e+00,5.08225e-01,9.61584e-01,1.94107e-08,3.84163e-02
1.81000e+00,5.08400e-01,9.63384e-01,2.27797e-07,3.66162e-02
1.81000e+00,5.08575e-01,9.64493e-01,7.06868e-07,3.55060e-02
1.81000e+00,5.08750e-01,9.64906e-01,1.66871e-06,3.50925e-02
1.81000e+00,5.08925e-01,9.64790e-01,4.17731e-06,3.52055e-02
1.81000e+00,5.09100e-01,9.64304e-01,1.71726e-05,3.56791e-02
1.81000e+00,5.09275e-01,8.48991e-01,7.82197e-03,1.43187e-01
1.81000e+00,5.09450e-01,9.62343e-01,2.72205e-05,3.76294e-02
1.81000e+00,5.09625e-01,9.62196e-01,8.78239e-06,3.77953e-02
1.81000e+00,5.09800e-01,9.61667e-01,5.79396e-06,3.83267e-02
1.81000e+00,5.09975e-01,9.60935e-01,5.44300e-06,3.90599e-02
1.81000e+00,5.10150e-01,9.59754e-01,6.64624e-06,4.02395e-02
1.81000e+00,5.10325e-01,9.57232e-01,1.07099e-05,4.27571e-02
1.81000e+00,5.10500e-01,9.49056e-01,2.62094e-05,5.09181e-02
1.81000e+00,5.10675e-01,9.18037e-01,9.44944e-05,8.18686e-02
1.81000e+00,5.10850e-01,9.52594e-01,2.76707e-05,4.73782e-02
1.81000e+00,5.11025e-01,9.61272e-01,7.06030e-06,3.87211e-02
1.81000e+00,5.11200e-01,9.62664e-01,2.80319e-06,3.73329e-02
1.81000e+00,5.11375e-01,9.62861e-01,1.40288e-06,3.71378e-02
1.81000e+00,5.11550e-01,9.62685e-01,8.10324e-07,3.73139e-02
1.81000e+00,5.11725e-01,9.62308e-01,5.23399e-07,3.76917e-02
1.81000e+00,5.11900e-01,9.61770e-01,3.78126e-07,3.82297e-02
1.81000e+00,5.12075e-01,9.61089e-01,3.11786e-07,3.89104e-02
1.81000e+00,5.12250e-01,9.60297e-01,2.99596e-07,3.97028e-02
1.81000e+00,5.12425e-01,9.59465e-01,3.33632e-07,4.05345e-02
1.81000e+00,5.12600e-01,9.58734e-01,4.13762e-07,4.12652e-02
1.81000e+00,5.12775e-01,9.58327e-01,5.41362e-07,4.16724e-02
1.81000e+00,5.12950e-01,9.58518e-01,7.12889e-07,4.14811e-02
1.81000e+00,5.13125e-01,9.59534e-01,9.14650e-07,4.04646e-02
1.81000e+00,5.13300e-01,9.61417e-01,1.12339e-06,3.85820e-02
1.81000e+00,5.13475e-01,9.63959e-01,1.31506e-06,3.60395e-02
1.81000e+00,5.13650e-01,9.66800e-01,1.47591e-06,3.31988e-02
1.81000e+00,5.13825e-01,9.69590e-01,1.60703e-06,3.04088e-02
1.81000e+00,5.14000e-01,9.72102e-01,1.72127e-06,2.78962e-02
1.81500e+00,5.00000e-01,9.35586e-01,1.42943e-05,6.43999e-02
1.81500e+00,5.00175e-01,9.33464e-01,5.32090e-05,6.64824e-02
1.81500e+00,5.00350e-01,9.33095e-01,9.48532e-05,6.68098e-02
1.81500e+00,5.00525e-01,9.35146e-01,1.77401e-05,6.48360e-02
1.81500e+00,5.00700e-01,9.35668e-01,1.02309e-05,6.43216e-02
1.81500e+00,5.00875e-01,9.36337e-01,7.47135e-06,6.36554e-02
1.81500e+00,5.01050e-01,9.37206e-01,5.96991e-06,6.27885e-02
1.81500e+00,5.01225e-01,9.38262e-01,5.00251e-06,6.17330e-02
1.81500e+00,5.01400e-01,9.39481e-01,4.32687e-06,6.05145e-02
1.81500e+00,5.01575e-01,9.40826e-01,3.83658e-06,5.91703e-02
1.81500e+00,5.01750e-01,9.42244e-01,3.47540e-06,5.77522e-02
1.81500e+00,5.01925e-01,9.43667e-01,3.20919e-06,5.63298e-02
1.81500e+00,5.02100e-01,9.45005e-01,3.01487e-06,5.49916e-02
1.81500e+00,5.02275e-01,9.46157e-01,2.87561e-06,5.38401e-02
1.81500e+00,5.02450e-01,9.47018e-01,2.77838e-06,5.29790e-02
1.81500e+00,5.02625e-01,9.47505e-01,2.71296e-06,5.24927e-02
1.81500e+00,5.02800e-01,9.47573e-01,2.67122e-06,5.24244e-02
1.81500e+00,5.02975e-01,9.47235e-01,2.64702e-06,5.27623e-02
1.81500e+00,5.03150e-01,9.46556e-01,2.63621e-06,5.34415e-02
1.81500e+00,5.03325e-01,9.45632e-01,2.63708e-06,5.43657e-02
1.81500e+00,5.03500e-01,9.44558e-01,2.65176e-06,5.54391e-02
1.81500e+00,5.03675e-01,9.43387e-01,2.69071e-06,5.66101e-02
1.81500e+00,5.03850e-01,9.42039e-01,2.78836e-06,5.79582e-02
1.81500e+00,5.04025e-01,9.39976e-01,3.06696e-06,6.00207e-02
1.81500e+00,5.04200e-01,9.34779e-01,3.97188e-06,6.52169e-02
1.81500e+00,5.04375e-01,9.27364e-01,4.97564e-06,7.26313e-02
1.81500e+00,5.04550e-01,9.32222e-01,3.69207e-06,6.77747e-02
1.81500e+00,5.04725e-01,9.35406e-01,2.98919e-06,6.45906e-02
1.81500e+00,5.04900e-01,9.36637e-01,2.68970e-06,6.33607e-02
1.81500e+00,5.05075e-01,9.37206e-01,2.52039e-06,6.27916e-02
1.81500e+00,5.05250e-01,9.37538e-01,2.40138e-06,6.24599e-02
1.81500e+00,5.05425e-01,9.37778e-01,2.30888e-06,6.22199e-02
1.81500e+00,5.05600e-01,9.37980e-01,2.23882e-06,6.20181e-02
1.81500e+00,5.05775e-01,9.38161e-01,2.19806e-06,6.18372e-02
1.81500e+00,5.05950e-01,9.38318e-01,2.20462e-06,6.16793e-02
1.81500e+00,5.06125e-01,9.38436e-01,2.29415e-06,6.15622e-02
1.81500e+00,5.06300e-01,9.38471e-01,2.53821e-06,6.15266e-02
1.81500e+00,5.06475e-01,9.38337e-01,3.09470e-06,6.16603e-02
1.81500e+00,5.06650e-01,9.37826e-01,4.37197e-06,6.21693e-02
1.81500e+00,5.06825e-01,9.36355e-01,7.72571e-06,6.36373e-02
1.81500e+00,5.07000e-01,9.31594e-01,2.01886e-05,6.83859e-02
1.81500e+00,5.07175e-01,9.02750e-01,1.51241e-04,9.70987e-02
1.81500e+00,5.07350e-01,9.23940e-01,7.01049e-05,7.59895e-02
1.81500e+00,5.07525e-01,9.58056e-01,1.15339e-05,4.19326e-02
1.81500e+00,5.07700e-01,9.57557e-01,3.83171e-06,4.24390e-02
1.81500e+00,5.07875e-01,9.58529e-01,1.38999e-06,4.14692e-02
1.81500e+00,5.08050e-01,9.60227e-01,4.25769e-07,3.97730e-02
1.81500e+00,5.08225e-01,9.62092e-01,6.30851e-08,3.79075e-02
1.81500e+00,5.08400e-01,9.63665e-01,5.36309e-09,3.63351e-02
1.81500e+00,5.08575e-01,9.64650e-01,1.04798e-07,3.53494e-02
1.81500e+00,5.08750e-01,9.65004e-01,2.74649e-07,3.49953e-02
1.81500e+00,5.08925e-01,9.64877e-01,4.79725e-07,3.51225e-02
1.81500e+00,5.09100e-01,9.64481e-01,7.43165e-07,3.55181e-02
1.81500e+00,5.09275e-01,9.63994e-01,1.18482e-06,3.60048e-02
1.81500e+00,5.09450e-01,9.63530e-01,2.23278e-06,3.64677e-02
1.81500e+00,5.09625e-01,9.63162e-01,6.12741e-06,3.68323e-02
1.81500e+00,5.09800e-01,9.62917e-01,4.75217e-05,3.70355e-02
1.81500e+00,5.09975e-01,9.59105e-01,1.71426e-04,4.07235e-02
1.81500e+00,5.10150e-01,9.61212e-01,1.74649e-05,3.87709e-02
1.81500e+00,5.10325e-01,9.61055e-01,8.69068e-06,3.89358e-02
1.81500e+00,5.10500e-01,9.60592e-01,6.87524e-06,3.94012e-02
1.81500e+00,5.10675e-01,9.59743e-01,7.13030e-06,4.02500e-02
1.81500e+00,5.10850e-01,9.58045e-01,9.34253e-06,4.19454e-02
1.81500e+00,5.11025e-01,9.53805e-01,1.63624e-05,4.61786e-02
1.81500e+00,5.11200e-01,9.38191e-01,4.57637e-05,6.17636e-02
1.81500e+00,5.11375e-01,9.28891e-01,7.35398e-05,7.10351e-02
1.81500e+00,5.11550e-01,9.58342e-01,1.37421e-05,4.16440e-02
1.81500e+00,5.11725e-01,9.62074e-01,3.72825e-06,3.79220e-02
1.81500e+00,5.11900e-01,9.62336e-01,1.32087e-06,3.76627e-02
1.81500e+00,5.12075e-01,9.61866e-01,5.22802e-07,3.81330e-02
1.81500e+00,5.12250e-01,9.61138e-01,2.40275e-07,3.88619e-02
1.81500e+00,5.12425e-01,9.60321e-01,1.85276e-07,3.96789e-02
1.81500e+00,5.12600e-01,9.59577e-01,2.66472e-07,4.04230e-02
1.81500e+00,5.12775e-01,9.59125e-01,4.50450e-07,4.08746e-02
1.81500e+00,5.12950e-01,9.59235e-01,7.15529e-07,4.07646e-02
1.81500e+00,5.13125e-01,9.60136e-01,1.03136e-06,3.98626e-02
1.81500e+00,5.13300e-01,9.61890e-01,1.35511e-06,3.81090e-02
1.81500e+00,5.13475e-01,9.64313e-01,1.64342e-06,3.56850e-02
1.81500e+00,5.13650e-01,9.67063e-01,1.86942e-06,3.29349e-02
1.81500e+00,5.13825e-01,9.69794e-01,2.02971e-06,3.02044e-02
1.81500e+00,5.14000e-01,9.72272e-01,2.13839e-06,2.77263e-02
1.82000e+00,5.00000e-01,9.39006e-01,3.52862e-05,6.09589e-02
1.82000e+00,5.00175e-01,9.37395e-01,1.57954e-05,6.25891e-02
1.82000e+00,5.00350e-01,9.36565e-01,8.37708e-06,6.34269e-02
1.82000e+00,5.00525e-01,9.36239e-01,5.13866e-06,6.37556e-02
1.82000e+00,5.00700e-01,9.36083e-01,9.12394e-06,6.39080e-02
1.82000e+00,5.00875e-01,8.20563e-01,4.96095e-03,1.74476e-01
1.82000e+00,5.01050e-01,9.37305e-01,3.49666e-05,6.26604e-02
1.82000e+00,5.01225e-01,9.38548e-01,1.31775e-05,6.14388e-02
1.82000e+00,5.01400e-01,9.39727e-01,8.07438e-06,6.02645e-02
1.82000e+00,5.01575e-01,9.41016e-01,5.85269e-06,5.89786e-02
1.82000e+00,5.01750e-01,9.42381e-01,4.61300e-06,5.76147e-02
1.82000e+00,5.01925e-01,9.43757e-01,3.82447e-06,5.62395e-02
1.82000e+00,5.02100e-01,9.45056e-01,3.28070e-06,5.49409e-02
1.82000e+00,5.02275e-01,9.46176e-01,2.88445e-06,5.38215e-02
1.82000e+00,5.02450e-01,9.47012e-01,2.58409e-06,5.29856e-02
1.82000e+00,5.02625e-01,9.47479e-01,2.34998e-06,5.25188e-02
1.82000e+00,5.02800e-01,9.47532e-01,2.16392e-06,5.24662e-02
1.82000e+00,5.02975e-01,9.47181e-01,2.01367e-06,5.28169e-02
1.82000e+00,5.03150e-01,9.46492e-01,1.88996e-06,5.35058e-02
1.82000e+00,5.03325e-01,9.45567e-01,1.78476e-06,5.44310e-02
1.82000e+00,5.03500e-01,9.44518e-01,1.69068e-06,5.54805e-02
1.82000e+00,5.03675e-01,9.43442e-01,1.60069e-06,5.65563e-02
1.82000e+00,5.03850e-01,9.42409e-01,1.50802e-06,5.75899e-02
1.82000e+00,5.04025e-01,9.41448e-01,1.40577e-06,5.85506e-02
1.82000e+00,5.04200e-01,9.40544e-01,1.28584e-06,5.94550e-02
1.82000e+00,5.04375e-01,9.39598e-01,1.13679e-06,6.04006e-02
1.82000e+00,5.04550e-01,9.38296e-01,9.40158e-07,6.17029e-02
1.82000e+00,5.04725e-01,9.35528e-01,6.82010e-07,6.44713e-02
1.82000e+00,5.04900e-01,9.28600e-01,6.21614e-07,7.13994e-02
1.82000e+00,5.05075e-01,9.27979e-01,1.34897e-06,7.20199e-02
1.82000e+00,5.05250e-01,9.33782e-01,1.43305e-06,6.62169e-02
1.82000e+00,5.05425e-01,9.36344e-01,1.25535e-06,6.36551e-02
1.82000e+00,5.05600e-01,9.37517e-01,1.08253e-06,6.24822e-02
1.82000e+00,5.05775e-01,9.38214e-01,9.36637e-07,6.17853e-02
1.82000e+00,5.05950e-01,9.38733e-01,8.18204e-07,6.12661e-02
1.82000e+00,5.06125e-01,9.39186e-01,7.30204e-07,6.08129e-02
1.82000e+00,5.06300e-01,9.39622e-01,6.80542e-07,6.03777e-02
1.82000e+00,5.06475e-01,9.40062e-01,6.83846e-07,5.99371e-02
1.82000e+00,5.06650e-01,9.40519e-01,7.65696e-07,5.94805e-02
1.82000e+00,5.06825e-01,9.40992e-01,9.72403e-07,5.90072e-02
1.82000e+00,5.07000e-01,9.41463e-01,1.39481e-06,5.85352e-02
1.82000e+00,5.07175e-01,9.41869e-01,2.23436e-06,5.81291e-02
1.82000e+00,5.07350e-01,9.42000e-01,4.02844e-06,5.79962e-02
1.82000e+00,5.07525e-01,9.41119e-01,8.71180e-06,5.88722e-02
1.82000e+00,5.07700e-01,9.35565e-01,2.85345e-05,6.44064e-02
1.82000e+00,5.07875e-01,9.07520e-01,2.68631e-04,9.22117e-02
1.82000e+00,5.08050e-01,9.60181e-01,6.27221e-06,3.98129e-02
1.82000e+00,5.08225e-01,9.63153e-01,2.13561e-06,3.68454e-02
1.82000e+00,5.08400e-01,9.64025e-01,5.02297e-07,3.59745e-02
1.82000e+00,5.08575e-01,9.64666e-01,2.17154e-07,3.53337e-02
1.82000e+00,5.08750e-01,9.64877e-01,2.56326e-07,3.51231e-02
1.82000e+00,5.08925e-01,9.64704e-01,3.45036e-07,3.52955e-02
1.82000e+00,5.09100e-01,9.64309e-01,4.13106e-07,3.56902e-02
1.82000e+00,5.09275e-01,9.63842e-01,4.55947e-07,3.61578e-02
1.82000e+00,5.09450e-01,9.63397e-01,4.90311e-07,3.66028e-02
1.82000e+00,5.09625e-01,9.63020e-01,5.44745e-07,3.69796e-02
1.82000e+00,5.09800e-01,9.62725e-01,6.75328e-07,3.72740e-02
1.82000e+00,5.09975e-01,9.62512e-01,1.04305e-06,3.74869e-02
1.82000e+00,5.10150e-01,9.62382e-01,2.32867e-06,3.76156e-02
1.82000e+00,5.10325e-01,9.62386e-01,9.78201e-06,3.76045e-02
1.82000e+00,5.10500e-01,9.61680e-01,4.78550e-04,3.78411e-02
1.82000e+00,5.10675e-01,9.60254e-01,4.93512e-05,3.96962e-02
1.82000e+00,5.10850e-01,9.60586e-01,1.56096e-05,3.93982e-02
1.82000e+00,5.11025e-01,9.60201e-01,1.07807e-05,3.97877e-02
1.82000e+00,5.11200e-01,9.59386e-01,1.02519e-05,4.06042e-02
1.82000e+00,5.11375e-01,9.57880e-01,1.20902e-05,4.21074e-02
1.82000e+00,5.11550e-01,9.54829e-01,1.76800e-05,4.51532e-02
1.82000e+00,5.11725e-01,9.46935e-01,3.51175e-05,5.30296e-02
1.82000e+00,5.11900e-01,9.22005e-01,1.02187e-04,7.78929e-02
1.82000e+00,5.12075e-01,9.47789e-01,5.03335e-05,5.21610e-02
1.82000e+00,5.12250e-01,9.60848e-01,8.98857e-06,3.91427e-02
1.82000e+00,5.12425e-01,9.61695e-01,1.95019e-06,3.83034e-02
1.82000e+00,5.12600e-01,9.61108e-01,2.99546e-07,3.88921e-02
1.82000e+00,5.12775e-01,9.60519e-01,1.13537e-08,3.94807e-02
1.82000e+00,5.12950e-01,9.60403e-01,2.26354e-07,3.95967e-02
1.82000e+00,5.13125e-01,9.61045e-01,6.64769e-07,3.89539e-02
1.82000e+00,5.13300e-01,9.62545e-01,1.17503e-06,3.74543e-02
1.82000e+00,5.13475e-01,9.64753e-01,1.64690e-06,3.52452e-02
1.82000e+00,5.13650e-01,9.67344e-01,2.01232e-06,3.26543e-02
1.82000e+00,5.13825e-01,9.69967e-01,2.25184e-06,3.00303e-02
1.82000e+00,5.14000e-01,9.72378e-01,2.38297e-06,2.76195e-02
1.82500e+00,5.00000e-01,9.18449e-01,4.94349e-05,8.15012e-02
1.82500e+00,5.00175e-01,8.70363e-01,4.55202e-04,1.29182e-01
1.82500e+00,5.00350e-01,9.33003e-01,3.26957e-04,6.66703e-02
1.82500e+00,5.00525e-01,9.39671e-01,4.74318e-05,6.02817e-02
1.82500e+00,5.00700e-01,9.38654e-01,1.69342e-05,6.13292e-02
1.82500e+00,5.00875e-01,9.38354e-01,7.98381e-06,6.16381e-02
1.82500e+00,5.01050e-01,9.38591e-01,4.64727e-06,6.14042e-02
1.82500e+00,5.01225e-01,9.39142e-01,6.05580e-06,6.08520e-02
1.82500e+00,5.01400e-01,9.39109e-01,6.20099e-05,6.08291e-02
1.82500e+00,5.01575e-01,9.40142e-01,1.50906e-04,5.97073e-02
1.82500e+00,5.01750e-01,9.42550e-01,2.14622e-05,5.74290e-02
1.82500e+00,5.01925e-01,9.43898e-01,9.95871e-06,5.60919e-02
1.82500e+00,5.02100e-01,9.45139e-01,6.15937e-06,5.48544e-02
1.82500e+00,5.02275e-01,9.46208e-01,4.29319e-06,5.37875e-02
1.82500e+00,5.02450e-01,9.47004e-01,3.18501e-06,5.29927e-02
1.82500e+00,5.02625e-01,9.47441e-01,2.45697e-06,5.25569e-02
1.82500e+00,5.02800e-01,9.47471e-01,1.95343e-06,5.25272e-02
1.82500e+00,5.02975e-01,9.47103e-01,1.59768e-06,5.28953e-02
1.82500e+00,5.03150e-01,9.46401e-01,1.34499e-06,5.35976e-02
1.82500e+00,5.03325e-01,9.45466e-01,1.16489e-06,5.45325e-02
1.82500e+00,5.03500e-01,9.44413e-01,1.03445e-06,5.55864e-02
1.82500e+00,5.03675e-01,9.43341e-01,9.35851e-07,5.66578e-02
1.82500e+00,5.03850e-01,9.42329e-01,8.55568e-07,5.76705e-02
1.82500e+00,5.04025e-01,9.41421e-01,7.83711e-07,5.85780e-02
1.82500e+00,5.04200e-01,9.40639e-01,7.13403e-07,5.93603e-02
1.82500e+00,5.04375e-01,9.39980e-01,6.40031e-07,6.00191e-02
1.82500e+00,5.04550e-01,9.39425e-01,5.60461e-07,6.05743e-02
1.82500e+00,5.04725e-01,9.38933e-01,4.72394e-07,6.10668e-02
1.82500e+00,5.04900e-01,9.38423e-01,3.73825e-07,6.15766e-02
1.82500e+00,5.05075e-01,9.37715e-01,2.63754e-07,6.22846e-02
1.82500e+00,5.05250e-01,9.36302e-01,1.51729e-07,6.36982e-02
1.82500e+00,5.05425e-01,9.32620e-01,1.37326e-07,6.73797e-02
1.82500e+00,5.05600e-01,9.26816e-01,6.80848e-07,7.31836e-02
1.82500e+00,5.05775e-01,9.31742e-01,1.02002e-06,6.82566e-02
1.82500e+00,5.05950e-01,9.36441e-01,7.98773e-07,6.35578e-02
1.82500e+00,5.06125e-01,9.38469e-01,6.27052e-07,6.15300e-02
1.82500e+00,5.06300e-01,9.39603e-01,5.35072e-07,6.03967e-02
1.82500e+00,5.06475e-01,9.40456e-01,5.04610e-07,5.95438e-02
1.82500e+00,5.06650e-01,9.41246e-01,5.30724e-07,5.87537e-02
1.82500e+00,5.06825e-01,9.42075e-01,6.18856e-07,5.79240e-02
1.82500e+00,5.07000e-01,9.43014e-01,7.82885e-07,5.69853e-02
1.82500e+00,5.07175e-01,9.44126e-01,1.04591e-06,5.58734e-02
1.82500e+00,5.07350e-01,9.45478e-01,1.44347e-06,5.45201e-02
1.82500e+00,5.07525e-01,9.47139e-01,2.03069e-06,5.28593e-02
1.82500e+00,5.07700e-01,9.49144e-01,2.90065e-06,5.08531e-02
